"Guia General", " JULIAO RAMOS MACAPA - AP", "(96) 3212-7319", , "Associações Culturais, Desportivas e Sociais", "", 
"Guia General", " CENTRAL MACAPA - AP", "(96) 3223-0172", , "Escolas Técnicas e Profissionalizantes", "", 
"Guia General", " JULIAO RAMOS MACAPA - AP", "(96) 3212-5141", , "Escolas Públicas", "", 
"Guia General", " SANTANA - AP", "(96) 3281-1542", , "Escolas Públicas", "", 
"Guia General", " NOVO HORIZONTE SANTANA - AP", "(96) 3281-4171", , "Escolas Técnicas e Profissionalizantes", "", 
"Guia General", " CENTRAL MACAPA - AP", "  -(96) 3222-9181", , "Associações Culturais, Desportivas e Sociais", "", 
"Guia General", " UNIVERSIDADE MACAPA - AP", "  -(96) 3241-1783", , "Associações Culturais, Desportivas e Sociais", "", 
"Guia General", " CENTRAL MACAPA - AP", "(96) 3224-1000", , "Escolas", "", 
"Guia General", " CENTRAL MACAPA - AP", "(96) 3223-2551", , "Auto-Escolas - Centro de Formação de Condutores", "", 
"Guia General", " SAO LAZARO MACAPA - AP", "(96) 3251-4716", , "Escolas", "", 
"Guia General", " ST RITA MACAPA - AP", "(96) 3223-7924", , "Escolas Particulares", "", 
"Guia General", " LAGUINHO MACAPA - AP", "(96) 3223-1494", , "Associações Culturais, Desportivas e Sociais", "", 
"Guia General", " CENTRAL MACAPA - AP", "(96) 3212-5247", , "Escolas Públicas", "", 
"Guia General", " CAMPINAS - SP", "(19) 3743-2000 á", , "Escolas de Idiomas", "", "http://images.guiamais.com.br/11881145/5.gif"
"Guia General", " LAGUINHO MACAPA - AP", "(96) 3223-2584", , "Escolas de Idiomas", "", 
"CULTURA INGLESA", " SALVADOR - BA", "  -(71) 3535-0255 á", , "Escolas de Idiomas", "", "http://images.guiamais.com.br/14062840/1.gif"
"CULTURA INGLESA", " JD APIPEMA SALVADOR - BA", "(71) 3339-1155", , "Escolas de Línguas", , 
"CEALI", " ITAIGARA SALVADOR - BA", "(71) 3351-9764", , "Escolas de Línguas", , 
"CULTURA INGLESA", " FORTALEZA - CE", "  -(85) 3267-5350", , "Escolas de Idiomas", "", "http://images.guiamais.com.br/12569858/1.gif"
"CULTURA INGLESA", " JOSE BONIFACIO FORTALEZA - CE", "(85) 3254-7944", , "Escolas de Idiomas", , 
"ESCOLA DE DANÇA MADIANA ROMCY", " FORTALEZA - CE", "  -(85) 3244-3899 á", , "Academias Desportivas", "", "http://images.guiamais.com.br/2574942/21.gif"
"CULTURA INGLESA", " ASA SUL BRASILIA - DF", "  -(61) 3244-5650", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " ASA NORTE BRASILIA - DF", "(61) 3327-5400", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " ASA NORTE BRASILIA - DF", "  -(61) 3272-2227", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " TAGUATINGA SUL TAGUATINGA - DF", "(61) 3351-0269", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " ST SUDOESTE CRUZEIRO - DF", "(61) 3343-3881", , "Escolas de Idiomas", , 
"CASA INGLESA", " ASA NORTE BRASILIA - DF", "  -(61) 3349-9996", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " VITORIA - ES", "  -(27) 3345-8523", , "Escolas de Idiomas", "", "http://images.guiamais.com.br/4390854/15.gif"
"CULTURA INGLESA", " VITORIA - ES", "  -(27) 3345-8523", , "Escolas de Línguas", "", "http://images.guiamais.com.br/4390854/10.gif"
"CULTURA INGLESA", " VL ST ANTONIO RIO VERDE - GO", "(64) 3623-0909", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " ST BUENO GOIANIA - GO", "(62) 3228-1701", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " SETOR SUL GOIANIA - GO", "  -(62) 3241-4516", , "Escolas de Idiomas", , 
"SKILL ALIANCA INGLESA", " ST CENTRAL NIQUELANDIA - GO", "(62) 3354-1125", , "Escolas de Idiomas", , 
"FISK ENGLISH - ESPAÑOL", " PALMAS - TO", "(63) 3225-6424 á", , "Escolas de Idiomas", "", "http://images.guiamais.com.br/12784180/6.gif"
"BRITISH AND AMERICAN", " SETOR OESTE GOIANIA - GO", "(62) 3877-0943 á", , "Escolas de Idiomas", "", "http://images.guiamais.com.br/2390801/21.gif"
"BRITISH AND AMERICAN", " GOIANIA - GO", "(62) 3945-2325 á", , "Escolas de Idiomas", "", "http://images.guiamais.com.br/2390801/16.gif"
"SKILL", " SETOR SUL GOIANIA - GO", "(62) 3218-3600", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " TERESINA - PI", "(86) 3232-0467 á", , "Escolas de Idiomas", "", "http://images.guiamais.com.br/1885935/21.gif"
"CCAA ESCOLA DE LINGUA INGLESA", " CENTRO LAVRAS - MG", "(31) 3821-8534", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " FUNCIONARIOS BELO HORIZONTE - MG", "(31) 3284-1300", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " CENTRO SAO JOAO DEL REI - MG", "(32) 3371-7035", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " CENTRO ARAXA - MG", "(34) 3661-3275", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " CENTRO SAO SEBASTIAO DO PARAISO - MG", "(35) 3531-7356", , "Escolas de Idiomas", , 
"CULTURA INGLESA MG LTDA", " CID JARDIM BELO HORIZONTE - MG", "(31) 3297-7648", , "Escolas de Idiomas", , 
"CULTURA INGLESA MG LTDA", " FUNCIONARIOS BELO HORIZONTE - MG", "(31) 3284-7229", , "Escolas de Idiomas", , 
"CULTURA INGLESA MG LTDA", " ST AGOSTINHO BELO HORIZONTE - MG", "(31) 3291-1320", , "Escolas de Idiomas", , 
"SOCIEDADE BRASILEIRA DE CULTURA INGLESA", " BELVEDERE BELO HORIZONTE - MG", "(31) 3264-2500", , "Escolas", , 
"SOCIEDADE BRASILEIRA DE CULTURA INGLESA", " ST TEREZA BELO HORIZONTE - MG", "(31) 3273-3632", , "Escolas de Idiomas", , 
"Guia General", " PASSOS JUIZ DE FORA - MG", "(32) 3217-0058", , "Escolas de Idiomas", "", 
"Guia General", " CENTRO JUIZ DE FORA - MG", "(32) 3215-5169", , "Escolas de Idiomas", "", 
"SKILL ALIANÇA INGLESA", " CAMPO GRANDE - MS", "(67) 3327-2340 á", , "Escolas de Idiomas", "", "http://images.guiamais.com.br/13299071/1.gif"
"CULTURA INGLESA DE DOURADOS LTDA", " JARDIM CLIMAX DOURADOS - MS", "  -(67) 3426-7766", , "Escolas de Idiomas", , 
"SMART ENGLISH", " Centro CAMPO GRANDE - MS", "  -(67) 3384-5703 á", , "Escolas de Idiomas", , "http://images.guiamais.com.br/14779748/1.gif"
"CULTURA INGLESA", " CENTRO NORTE CUIABA - MT", "(65) 3322-8281", , "Escolas de Idiomas", , 
"INSTITUTO DA LÍNGUA INGLESA", " CUIABA - MT", "(65) 3624-1197 á", , "Escolas de Idiomas", "", "http://images.guiamais.com.br/7041697/9.gif"
"INSTITUTO DA LINGUA INGLESA", " JD AMERICAS CUIABA - MT", "(65) 3618-5100", , "Escolas de Idiomas", , 
"CCI - CENTRO DE COMUNICACAO INGLESA", " CENTRO PONTES E LACERDA - MT", "(65) 3266-3008", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " BELEM - PA", "  -(91) 3204-0000", , "Escolas de Idiomas", "", 
"CULTURA INGLESA", " BELEM - PA", "  -(91) 3202-0000", , "Escolas de Idiomas", "", "http://images.guiamais.com.br/2619215/19.gif"
"CULTURA INGLESA", " REDUTO BELEM - PA", "(91) 3204-0000", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " ST CLARA SANTAREM - PA", "(93) 3522-7247", , "Escolas de Idiomas", , 
"SOCIEDADE BRAS CULTURA INGLESA PARA", " NAZARE BELEM - PA", "(91) 3212-0101", , "Escolas de Idiomas", , 
"CULTURA INGLESA MANAIRA", " MANAIRA JOAO PESSOA - PB", "(83) 3247-4888", , "Escolas de Idiomas", , 
"CULTURA INGLESA DE MANAIRA", " BESSA JOAO PESSOA - PB", "(83) 3246-5333", , "Escolas de Idiomas", , 
"OXFORD INTERNATIONAL ENGLISH", " CENTRO SOLANEA - PB", "(83) 3363-2030", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " TERESINA - PI", "(86) 3232-0467 á", , "Escolas de Idiomas", "", "http://images.guiamais.com.br/1885935/21.gif"
"ESCOLA DE IDIOMAS CULTURA INGLESA DE MARINGA", " MARINGA - PR", "(44) 3031-3131", , "Escolas de Línguas", , 
"CASA CULTURAL INGLESA - ESCOLA DE IDIOMAS", " CASCAVEL - PR", "(45) 3037-4445 á", , "Escolas de Línguas", "", "http://images.guiamais.com.br/11185971/5.gif"
"CULTURA INGLESA", " CURITIBA - PR", "  -(41) 3335-7332 á", , "Escolas de Línguas", "", "http://images.guiamais.com.br/4695868/19.gif"
"CULTURA INGLESA", " LONDRINA - PR", "  -(43) 3323-7700 á", , "Escolas de Línguas", "", "http://images.guiamais.com.br/10914299/6.gif"
"CULTURA INGLESA", " JUVEVE CURITIBA - PR", "  -(41) 3254-7239", , "Escolas de Línguas", , 
"CULTURA INGLESA", " ESTRELA PONTA GROSSA - PR", "(42) 3223-2735", , "Escolas de Línguas", , 
"CULTURA INGLESA", " ALT GLORIA CURITIBA - PR", "(41) 3264-5733", , "Escolas de Línguas", , 
"CULTURA INGLESA", " AGUA VERDE CURITIBA - PR", "(41) 3244-8791", , "Escolas de Línguas", , 
"ENGLISH ENS LINGUA INGLESA", " CENTRO LONDRINA - PR", "(43) 3321-2884", , "Escolas de Línguas", , 
"SKILL ALIANCA INGLESA COML", " CENTRO LONDRINA - PR", "  -(43) 3324-0800", , "Escolas de Línguas", , 
"Guia General", " BATEL CURITIBA - PR", "(41) 3019-9994", , "Escolas de Línguas", "", 
"CNA INGLÊS DEFINITIVO", " CAMPO MOURAO - PR", "  -(44) 3523-4175 á", , "Escolas de Línguas", "", "http://images.guiamais.com.br/11071453/5.gif"
"Guia General", " JUVEVE CURITIBA - PR", "  -(41) 3027-5060", , "Escolas de Línguas", "", 
"Guia General", " MERCES CURITIBA - PR", "  -(41) 3024-6066", , "Escolas de Línguas", "", 
"Guia General", " ASSAI - PR", "  -(43) 3262-3234", , "Escolas de Idiomas", "", 
"Guia General", " CENTRO CASCAVEL - PR", "(45) 3224-2135", , "Escolas de Línguas", "", 
"CULTURA INGLESA", " LEBLON RIO DE JANEIRO - RJ", "(21) 2274-4349", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " BOTAFOGO RIO DE JANEIRO - RJ", "(21) 2527-0158", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " CENTRO MACAE - RJ", "(22) 2759-8414", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " JARDIM BOTANICO RIO DE JANEIRO - RJ", "(21) 2294-6799", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " ICARAI NITEROI - RJ", "(21) 2714-3424", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " TIJUCA RIO DE JANEIRO - RJ", "(21) 2569-1619", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " CASCADURA RIO DE JANEIRO - RJ", "(21) 2450-2642", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " PENDOTIBA NITEROI - RJ", "(21) 2609-6306", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " JD GUANABARA RIO DE JANEIRO - RJ", "(21) 2462-1887", , "Escolas de Idiomas", , 
"CULTURA INGLESA", " ICARAI NITEROI - RJ", "(21) 2714-8233", , "Escolas de Idiomas", , 
"Guia General", " LARANJEIRAS RIO DE JANEIRO - RJ", "(21) 2553-9870", , "Escolas de Idiomas", "", 
"Guia General", " CENTRO RIO DE JANEIRO - RJ", "(21) 2509-0156", , "Escolas de Idiomas", "", 
"Guia General", " BARRA DA TIJUCA RIO DE JANEIRO - RJ", "(21) 2493-2993", , "Escolas de Idiomas", "", 
"Guia General", " COPACABANA RIO DE JANEIRO - RJ", "(21) 2547-0411", , "Escolas de Idiomas", "", 
"Guia General", " CENTRO NOVA FRIBURGO - RJ", "(22) 2522-5392", , "Escolas de Idiomas", "", 
"Guia General", " VISTA ALEGRE RIO DE JANEIRO - RJ", "(21) 3459-5490", , "Escolas de Idiomas", "", 
"Guia General", " PENDOTIBA NITEROI - RJ", "(21) 2609-5483", , "Escolas de Idiomas", "", 
"Guia General", " MEIER RIO DE JANEIRO - RJ", "(21) 2289-3896", , "Escolas de Idiomas", "", 
"Guia General", " ICARAI NITEROI - RJ", "(21) 2711-3370", , "Escolas de Idiomas", "", 
"Guia General", " BARRA DA TIJUCA RIO DE JANEIRO - RJ", "(21) 2431-3158", , "Escolas de Idiomas", "", 
